$\gamma^\mathrm{risk}$,$\gamma^\mathrm{trade}$,$\gamma^\mathrm{hold}$,Return,Risk,is_pareto
6.99914,7.71655,621.466,28.2576,15.3245,False
7.66104,7.1011,91.4102,28.3419,15.3219,False
0.567561,6.09494,5.43548,39.8459,15.3022,False
0.26460700000000004,7.847580000000001,3.9076400000000002,35.6899,15.277000000000001,False
6.83105,7.920389999999999,199.71599999999998,28.164,15.2759,False
2.0,6.5,10.0,38.2059,15.2754,False
8.10696,5.71162,31.4284,34.7898,15.2174,False
6.99914,7.681030000000001,52.9297,29.0549,15.1942,False
8.52795,6.47697,525.592,28.2654,15.1595,False
7.7602899999999995,7.13957,832.835,28.0592,15.1589,False
6.92116,7.9366,93.5958,27.9425,15.1473,False
0.45376000000000005,7.7075,4.54261,35.6774,15.1173,False
1.77007,5.94647,9.30556,39.3299,15.1167,False
6.89607,7.987089999999999,369.481,27.8818,15.1161,False
2.0,6.0,10.0,39.0848,15.1093,False
7.041239999999999,7.872260000000001,219.50599999999997,27.8314,15.0815,False
10.0,5.5,1000.0,28.3519,15.0448,False
10.0,5.5,100.0,28.3704,15.0438,False
4.9697,6.4945900000000005,18.7275,36.3353,15.0275,False
2.0,5.5,10.0,40.2169,15.0182,True
9.632819999999999,5.75434,87.8864,28.3331,15.0114,False
0.28329899999999997,7.938280000000001,3.84977,35.1392,14.9808,False
8.268939999999999,6.8369800000000005,83.2046,27.901,14.9643,False
8.96075,6.28491,97.8203,28.0467,14.9581,False
5.52921,7.014689999999999,20.573,34.7418,14.9452,False
8.60403,6.58586,337.597,27.8724,14.9359,False
8.40983,6.807919999999999,199.601,27.6823,14.8563,False
3.3416099999999997,7.45949,13.2415,35.0667,14.8475,False
7.7088600000000005,7.43935,757.735,27.4707,14.8462,False
7.33052,7.78769,87.66799999999999,27.4429,14.8456,False
3.29656,7.11879,13.1813,35.7299,14.8293,False
2.96778,5.94295,12.6082,38.4291,14.8289,False
1.52881,7.085439999999999,8.01295,36.5142,14.8122,False
6.85992,7.59117,32.6017,31.7153,14.7893,False
0.17404,6.92019,3.62604,37.0922,14.7843,False
3.23462,7.47894,12.8285,34.9778,14.7742,False
0.247162,7.9877899999999995,3.64526,34.8006,14.7701,False
9.34255,5.93725,53.6894,29.9324,14.7586,False
7.75771,7.48521,220.88299999999998,27.2804,14.7365,False
8.79392,6.6007,311.307,27.5377,14.720999999999998,False
9.25784,6.0934800000000005,57.8328,29.1866,14.7106,False
9.03825,6.08102,46.5524,30.6909,14.7076,False
7.611560000000001,7.6538,881.863,27.1818,14.6928,False
8.43699,6.940580000000001,74.6482,27.4707,14.64,False
6.35005,7.9027899999999995,25.608,32.1109,14.6213,False
0.244716,6.1975,3.9352,38.723,14.6075,False
2.02893,5.53941,9.68255,39.6655,14.6058,False
0.251251,6.3558,3.9242,38.2084,14.595,False
7.825710000000001,7.5213,61.4543,27.4407,14.5415,False
0.576695,7.97135,4.62282,34.2837,14.5129,False
9.48241,6.23526,95.0807,27.3775,14.5071,False
0.222775,7.56,3.54471,35.4174,14.4658,False
9.32669,6.38702,620.0369999999999,27.2406,14.4631,False
7.517939999999999,7.93328,74.101,26.8355,14.455,False
8.4521,7.10977,203.683,26.9259,14.4442,False
7.964739999999999,7.54663,259.182,26.7813,14.4406,False
6.41265,6.1585,21.9679,35.3859,14.4352,False
0.125697,6.2512300000000005,3.4092300000000004,38.2686,14.4148,False
5.89391,5.5282599999999995,20.1478,37.0345,14.4053,False
1.58833,7.1935199999999995,7.8557,35.7504,14.4007,False
0.193708,7.908010000000001,3.33733,34.5111,14.3508,False
10.0,6.0,1000.0,27.1478,14.3402,False
10.0,6.0,100.0,27.1593,14.3399,False
7.629519999999999,7.9638800000000005,165.958,26.4961,14.3112,False
0.189084,5.63931,3.66889,40.1156,14.2835,True
10.918,5.50485,230.082,27.0506,14.2494,False
9.178939999999999,6.6753,246.37400000000002,26.7818,14.2492,False
0.351145,7.9192100000000005,3.80588,34.2235,14.2285,False
1.10396,7.11724,6.285909999999999,35.6213,14.1754,False
7.79265,7.40685,37.9327,29.9051,14.1692,False
9.67122,5.70772,35.4033,32.4798,14.1652,False
10.3811,5.88212,141.136,26.9236,14.1624,False
9.44706,6.11888,41.5285,30.6876,14.1397,False
7.93704,7.84116,130.05100000000002,26.1993,14.1303,False
0.379882,7.73315,3.8923,34.5084,14.1265,False
8.09074,7.7160899999999994,153.941,26.2037,14.1147,False
9.307269999999999,6.703189999999999,132.792,26.5324,14.0947,False
0.15006,5.84529,3.40291,39.1756,14.0932,True
7.68841,7.345289999999999,31.8309,31.1231,14.072000000000001,False
7.0249,6.88284,23.8611,33.1811,14.058,False
10.4875,5.89456,222.43,26.7551,14.0561,False
8.48072,6.93117,36.1175,30.4059,13.9318,False
9.567260000000001,6.63421,82.2965,26.4032,13.927,False
8.63303,7.41707,350.48900000000003,25.9704,13.912,False
1.9632,5.9623,8.78393,37.9143,13.9099,False
0.53385,7.19383,4.39269,35.2944,13.8988,False
0.127334,5.960459999999999,3.1591099999999996,38.3742,13.7789,False
3.71562,5.79205,13.2801,37.2021,13.749,False
0.195089,6.05543,3.375,38.0809,13.7459,False
10.0,6.5,100.0,26.0494,13.7143,False
10.0,6.5,1000.0,26.0419,13.7143,False
0.189815,5.94854,3.3440300000000005,38.3344,13.6951,False
0.9643290000000001,6.895580000000001,5.59983,35.5967,13.6343,False
11.4208,5.674980000000001,904.653,26.0467,13.62,False
9.05296,7.33542,225.476,25.5009,13.6067,False
11.2549,5.78378,99.7777,26.0443,13.5936,False
1.02462,6.28531,5.8209,37.0611,13.583,False
3.6006099999999996,7.4017800000000005,12.3956,33.7465,13.5805,False
0.130473,7.6084,2.89485,34.0954,13.5725,False
1.9103599999999998,7.44875,8.02815,34.086,13.5673,False
0.520804,7.77008,4.07939,33.6522,13.5631,False
8.75667,7.6433800000000005,92.9627,25.3148,13.548,False
0.116881,5.6173,3.02324,39.1204,13.517999999999999,True
2.71619,6.45993,10.2797,35.8821,13.4789,False
11.5473,5.71663,843.4,25.8057,13.4708,False
9.59825,6.99897,69.0603,25.7423,13.4455,False
5.399769999999999,7.6898800000000005,16.7865,32.1234,13.3793,False
8.75662,6.6041,28.2209,31.7731,13.3511,False
9.63636,6.54901,36.2554,29.9474,13.3056,False
0.701331,6.7883,4.63589,35.374,13.284,False
10.6737,6.40125,495.311,25.3791,13.2784,False
8.73449,7.9382,364.205,24.7197,13.2604,False
10.3898,6.66195,91.2667,25.2132,13.2046,False
12.2878,5.536630000000001,572.435,25.2289,13.2003,False
9.50088,7.284489999999999,64.0265,25.3654,13.1985,False
0.49736199999999997,7.12598,3.9281900000000003,34.4018,13.1586,False
8.80702,7.97577,283.598,24.5597,13.1549,False
10.0,7.0,1000.0,24.9353,13.1533,False
10.0,7.0,100.0,24.9404,13.1533,False
10.6992,6.41823,64.2869,25.9701,13.1464,False
2.55021,5.91646,9.53998,36.9085,13.1445,False
10.6688,6.54126,453.755,25.0959,13.1227,False
1.24166,6.19383,6.10525,36.6624,13.1085,False
12.2027,5.61381,72.8856,25.764,13.0836,False
11.1504,6.23188,75.3138,25.4465,13.0766,False
0.21096399999999998,7.9032100000000005,2.92299,32.7638,13.0736,False
5.94371,5.7323900000000005,17.5762,35.3879,13.0674,False
0.142646,6.975960000000001,2.79657,34.4714,13.0653,False
0.895861,7.0619,5.0208699999999995,34.4369,13.0569,False
0.353076,5.872240000000001,3.5495300000000003,37.7981,13.042,False
0.44763800000000004,5.60542,3.8596699999999995,38.7089,13.0418,True
10.9926,6.07028,45.9809,28.4652,13.0327,False
0.200999,6.05593,3.03923,37.0792,13.0307,False
9.76173,7.189839999999999,58.2073,25.5457,13.0256,False
10.8849,6.48626,462.595,24.9442,13.0186,False
9.3775,7.625710000000001,305.335,24.4504,13.0153,False
11.3134,6.2125699999999995,805.071,25.0344,13.0148,False
0.271887,6.46976,3.21504,35.7404,12.9893,False
0.11580499999999999,5.9915400000000005,2.72611,37.1151,12.9871,False
1.58646,6.79891,6.83878,34.9568,12.9862,False
4.1727,6.21817,13.2624,35.2271,12.9836,False
10.6457,6.682410000000001,479.116,24.8355,12.9829,False
0.5458770000000001,6.59357,4.01842,35.4693,12.9658,False
1.8305,6.87893,7.440410000000001,34.7338,12.9649,False
1.04349,7.421819999999999,5.2926400000000005,33.4478,12.9554,False
3.0,8.0,10.0,31.7746,12.9471,False
3.13642,7.38018,10.5073,33.2714,12.9394,False
1.19699,7.545260000000001,5.65447,33.1348,12.9307,False
10.3524,6.94685,402.56199999999995,24.6284,12.9262,False
0.273399,7.24788,3.11715,33.79,12.9096,False
0.201897,7.12162,2.8965799999999997,33.9632,12.8926,False
0.581871,5.827459999999999,4.14187,37.8054,12.8852,True
8.25425,7.10498,24.349,31.1439,12.8171,False
10.1936,7.182460000000001,557.825,24.3044,12.8057,False
3.0,7.5,10.0,32.8636,12.8047,False
0.927766,6.4823699999999995,4.98816,35.5985,12.7988,False
10.6647,6.65446,53.9898,26.2331,12.797,False
10.2276,7.17674,156.77,24.2756,12.7851,False
2.33829,7.92329,8.3011,31.8647,12.7826,False
10.1112,7.27123,288.691,24.2166,12.7789,False
11.6561,6.22093,352.55,24.6353,12.7616,False
9.43327,7.42625,41.9119,26.9806,12.7565,False
12.0114,6.02952,262.449,24.6306,12.7472,False
10.243,7.2455,297.1,24.1127,12.7025,False
1.23064,6.78435,5.69254,34.6409,12.6948,False
3.0,7.0,10.0,33.8081,12.6944,False
1.31358,7.68095,5.76811,32.4942,12.6932,False
0.111643,6.97797,2.51781,33.8066,12.6773,False
0.233773,6.89986,2.90888,34.0978,12.6706,False
12.3807,5.89834,184.30700000000002,24.4807,12.6685,False
1.30186,7.76783,5.68799,32.2388,12.6434,False
2.97455,7.3898600000000005,9.79298,32.9507,12.6419,False
13.0771,5.576219999999999,249.84900000000002,24.2656,12.640999999999998,False
10.0,7.5,100.0,23.8864,12.6356,False
10.0,7.5,1000.0,23.8828,12.6355,False
3.0,6.5,10.0,34.6825,12.6342,False
3.0,6.0,10.0,35.9151,12.617,False
3.0,5.5,10.0,37.1067,12.6151,False
11.9067,5.92848,47.8582,27.6773,12.5975,False
10.4929,6.52522,34.7549,29.3274,12.5904,False
0.33860300000000004,6.92293,3.18539,33.9888,12.5903,False
11.5736,6.0913900000000005,45.4715,27.8925,12.5863,False
4.38007,7.8516699999999995,12.8102,31.5118,12.585999999999999,False
12.011,6.16643,566.735,24.3545,12.5843,False
0.253424,6.93352,2.92112,33.8992,12.5783,False
0.662772,5.719930000000001,4.1716,37.68,12.5657,True
0.483889,7.81807,3.4954099999999997,32.2133,12.565,False
0.335663,6.7906699999999995,3.1667,34.246,12.5554,False
0.369077,7.875439999999999,3.16092,32.0703,12.5456,False
2.67908,7.7363,8.908660000000001,32.0168,12.5362,False
1.0208,6.7523800000000005,5.02799,34.5132,12.535,False
0.40839699999999995,7.59995,3.29432,32.5787,12.5244,False
1.9768700000000001,6.769430000000001,7.400510000000001,34.3346,12.5125,False
0.33605100000000004,6.14072,3.14819,36.0999,12.4599,False
0.410401,7.97417,3.22572,31.7116,12.4564,False
2.1613900000000004,6.52987,7.816089999999999,34.6637,12.4554,False
12.757,5.51452,42.6632,28.9539,12.4535,False
4.195530000000001,5.83562,12.4936,35.5112,12.4512,False
9.75365,7.89906,241.782,23.4294,12.4404,False
2.81628,6.24789,9.35674,35.1321,12.4396,False
0.841304,7.996239999999999,4.35111,31.5614,12.4388,False
0.53675,5.79066,3.71054,37.2653,12.4101,False
10.717,7.19182,584.645,23.6812,12.4007,False
0.241383,6.17694,2.81393,35.8181,12.3959,False
1.55666,6.49587,6.29176,34.8793,12.3904,False
9.9132,7.177219999999999,34.8011,28.2441,12.3798,False
12.0656,6.3284199999999995,807.018,23.9711,12.3649,False
9.84343,7.919910000000001,97.2064,23.2798,12.3511,False
2.38528,6.44299,8.23743,34.6654,12.3439,False
10.5766,7.36906,120.052,23.4702,12.3288,False
7.76548,7.837789999999999,21.487,29.8332,12.3244,False
13.4454,5.65266,206.06099999999998,23.748,12.3242,False
0.516199,5.71726,3.5862800000000004,37.3525,12.3118,True
10.0776,7.657789999999999,56.8086,24.183000000000003,12.3103,False
10.044,7.80634,345.305,23.2382,12.3047,False
1.73774,7.20705,6.60428,33.1023,12.3037,False
2.63195,6.97423,8.6798,33.4556,12.2748,False
0.20688299999999998,6.942239999999999,2.62035,33.3393,12.2683,False
0.591545,6.4346,3.7231099999999997,35.0422,12.239,False
6.28517,7.9386399999999995,16.6741,30.2609,12.2289,False
0.38209,6.70805,3.11461,34.0219,12.215,False
13.9758,5.52329,358.091,23.4178,12.192,False
0.24533000000000002,5.96819,2.70582,36.1718,12.189,False
10.0,8.0,1000.0,22.9342,12.1576,False
10.0,8.0,100.0,22.9369,12.1576,False
0.171047,6.0543,2.42541,35.6607,12.1292,False
0.136373,6.040830000000001,2.2922700000000003,35.5846,12.1073,False
11.2026,7.0766100000000005,64.9914,23.8523,12.1058,False
1.8082099999999999,7.61505,6.5158,31.8975,12.0855,False
13.2189,5.96889,148.834,23.4521,12.0743,False
10.1777,7.3082899999999995,35.1751,27.5601,12.0731,False
6.725619999999999,7.59479,17.3972,30.5803,12.0602,False
11.2282,7.170030000000001,402.035,23.1806,12.0602,False
11.537,6.66507,47.0318,26.0994,12.0454,False
10.3509,7.841880000000001,841.845,22.8031,12.0447,False
0.53104,7.826919999999999,3.3554,31.4227,12.0366,False
0.45471300000000003,7.36115,3.1855,32.3244,12.0291,False
10.4013,7.822939999999999,475.977,22.7794,12.0258,False
10.2462,7.545889999999999,41.8565,25.7438,12.0154,False
0.718156,6.93238,3.9002800000000004,33.2874,12.0147,False
0.183763,7.357469999999999,2.39298,32.0112,11.985,False
0.129831,6.69803,2.20749,33.3112,11.979000000000001,False
0.763317,6.11118,4.02455,35.6661,11.9749,False
1.28344,7.3684199999999995,5.23465,32.3221,11.9731,False
11.5269,6.3848199999999995,33.5187,28.9822,11.96,False
0.582175,6.93624,3.5097699999999996,33.1399,11.9598,False
2.3639099999999997,6.89003,7.72386,33.2669,11.9403,False
0.116421,5.53266,2.0217,36.8532,11.9396,True
11.4936,7.11177,611.047,23.0191,11.9377,False
4.509930000000001,6.923889999999999,12.2773,32.5457,11.9122,False
4.658519999999999,6.4208300000000005,12.6369,33.4354,11.9116,False
13.5064,5.873069999999999,63.0612,24.4908,11.9016,False
11.1953,7.301480000000001,63.6526,23.3983,11.8946,False
0.378103,5.699669999999999,2.87414,36.6619,11.8711,True
1.88625,5.6624099999999995,6.52399,36.4868,11.8182,False
0.10367799999999999,7.180280000000001,2.05465,31.8689,11.8168,False
10.7115,7.37672,40.2971,25.9244,11.7965,False
0.126498,5.571619999999999,1.9384299999999999,36.4441,11.7845,False
14.454,5.64692,143.009,22.7621,11.7815,False
7.231319999999999,5.59006,17.4573,33.7477,11.7748,False
13.7528,5.96825,179.265,22.9198,11.7743,False
1.35006,6.3924900000000004,5.2746900000000005,34.444,11.7597,False
11.9206,7.0277899999999995,821.428,22.7443,11.7421,False
0.502154,7.58425,3.12883,31.3766,11.7179,False
8.11618,7.172160000000001,19.7646,30.5326,11.7174,False
0.31554899999999997,6.7304699999999995,2.60613,33.0845,11.6885,False
0.166124,5.74595,2.05117,35.7858,11.6719,False
10.0121,7.96572,36.3945,25.8073,11.6672,False
0.5852970000000001,5.94771,3.31057,35.6841,11.6627,False
0.694078,6.56049,3.5925300000000004,33.8375,11.6525,False
0.397925,6.007709999999999,2.80241,35.3563,11.6456,False
7.28515,5.75889,17.2913,33.2807,11.6439,False
1.6511,7.3768,5.81544,31.8433,11.6404,False
0.349446,5.65132,2.59709,36.4278,11.6347,False
12.9516,6.41641,62.6995,23.77,11.6303,False
0.198962,5.69071,2.0925700000000003,35.9393,11.606,False
0.492648,6.2666,3.0373900000000003,34.565,11.5995,False
0.6393399999999999,7.815930000000001,3.3856900000000003,30.7572,11.5932,False
12.8973,6.57815,986.819,22.6498,11.5923,False
6.8317,6.35915,16.3603,32.3718,11.5785,False
13.9415,5.53586,36.0054,29.2191,11.5698,False
7.58374,6.9897100000000005,18.0016,31.0647,11.5608,False
0.46104700000000004,5.6083300000000005,2.85131,36.5684,11.5542,True
13.0941,6.48414,77.5355,22.8592,11.5538,False
0.12903,6.7094,1.92772,32.419000000000004,11.5493,False
0.49129399999999995,7.77762,2.99188,30.7186,11.5447,False
10.9983,7.91245,344.226,21.9487,11.5367,False
0.2499,5.525,2.1576,36.4818,11.5355,True
0.272482,6.02269,2.339,34.9127,11.525,False
1.33419,7.728460000000001,4.97045,30.886,11.5247,False
0.1,5.5,0.1,32.1527,11.5103,False
1.13659,5.77326,4.5208699999999995,36.0272,11.4971,True
15.2223,5.58446,93.094,22.2523,11.4683,False
0.14330199999999998,6.432930000000001,1.88763,33.0991,11.466,False
0.22614499999999998,5.8118099999999995,2.10126,35.3233,11.4626,False
2.04102,6.49979,6.52968,33.5771,11.4566,False
14.8195,5.76754,242.083,22.2421,11.453,False
11.1459,7.915610000000001,118.88799999999999,21.7865,11.4385,False
14.7777,5.72511,67.2971,23.3061,11.4324,False
0.35884699999999997,5.77504,2.48359,35.6687,11.4318,False
0.16419,6.13347,1.9052799999999999,34.0473,11.4249,False
0.304593,5.82776,2.31303,35.349000000000004,11.4079,False
0.11771,6.608439999999999,1.76585,32.3102,11.4,False
11.2739,7.879739999999999,793.7669999999999,21.7206,11.3877,False
13.2464,6.59064,120.58,22.3022,11.3835,False
0.326729,7.689780000000001,2.47443,30.4644,11.3773,False
12.4346,6.659489999999999,40.9072,26.2781,11.3677,False
0.105066,5.66864,0.116801,31.522,11.3646,False
5.11564,7.92727,12.3788,29.7325,11.3352,False
0.11289300000000001,5.70056,0.12230999999999999,31.3852,11.3159,False
2.13808,7.5916,6.53379,30.8849,11.3065,False
0.1,5.5,1.0,34.5042,11.2936,False
0.15770699999999999,5.60347,1.55451,35.2605,11.2922,False
1.76845,6.17949,5.77208,34.3236,11.288,False
0.17782,5.5,0.1,31.9675,11.2851,False
11.3774,7.93156,869.069,21.5214,11.2782,False
0.129781,5.66857,1.4255200000000001,34.8105,11.2666,False
11.9385,7.571789999999999,647.428,21.6891,11.2395,False
2.65778,5.65977,7.4713899999999995,35.4062,11.2357,False
14.5672,6.07263,805.044,21.9999,11.2342,False
0.139651,5.6288599999999995,0.243304,31.9393,11.2219,False
0.348027,5.62383,2.20764,35.75,11.2197,True
0.135495,5.60693,1.31118,34.7342,11.2185,False
0.125362,5.72358,0.213331,31.4984,11.2094,False
12.6714,6.53021,34.878,27.4862,11.2,False
0.8802110000000001,5.84984,3.66004,35.3063,11.1972,False
0.154448,7.575069999999999,1.8681900000000002,29.9604,11.1918,False
0.342958,6.951239999999999,2.36599,31.658,11.1875,False
2.2460299999999997,5.6216,6.55725,35.6561,11.1823,False
4.34433,7.27814,10.7653,31.0501,11.1744,False
0.1,6.0,0.1,30.1512,11.1611,False
0.22808,7.65085,2.07125,29.9414,11.1573,False
1.63785,7.04024,5.36466,31.9728,11.1563,False
0.5899399999999999,6.11252,2.9342,34.2215,11.1528,False
0.7649229999999999,6.24369,3.3873699999999998,34.065,11.1439,False
0.591182,6.898339999999999,2.98469,32.0069,11.1389,False
0.120822,5.7644,0.330444,31.6611,11.1311,False
15.9701,5.58005,262.755,21.5679,11.1289,False
0.154096,5.77264,0.152746,31.088,11.1285,False
0.136061,5.6491,0.470001,32.4365,11.1202,False
0.187638,5.57479,0.27179200000000003,32.113,11.1184,False
0.172547,6.876339999999999,1.7708,31.169,11.1093,False
0.161253,5.6989,0.253215,31.6238,11.1068,False
15.0882,5.961180000000001,552.2180000000001,21.7103,11.1045,False
0.281018,5.7808,1.9252900000000002,34.8147,11.1038,False
11.6658,7.9276800000000005,407.80800000000005,21.2574,11.1036,False
0.12904200000000002,5.6865,0.496154,32.3791,11.100999999999999,False
13.4623,6.29354,38.2717,26.9873,11.097000000000001,False
0.26621500000000003,7.9103,2.1576,29.4099,11.0965,False
11.414000000000001,7.525810000000001,36.0108,25.6446,11.0929,False
0.177949,5.64593,0.27571599999999996,31.8691,11.0902,False
2.3016900000000002,7.31002,6.666639999999999,31.1946,11.0896,False
0.132356,5.72625,0.41804600000000003,32.007,11.0895,False
0.115103,6.01999,0.120842,30.1018,11.0894,False
0.102198,5.77263,0.90445,33.1503,11.0864,False
0.14377,5.65339,0.529871,32.5568,11.0756,False
0.303698,5.8333900000000005,1.99393,34.6471,11.0735,False
0.128804,7.878419999999999,1.7472599999999998,29.0253,11.0708,False
0.21909,5.50134,0.31493699999999997,32.405,11.069,False
1.3213,6.41287,4.58791,33.4869,11.0552,False
0.17782,5.5,1.0,34.2204,11.0545,False
0.10740699999999999,5.986680000000001,0.262254,30.6302,11.0514,False
0.10768399999999999,6.45785,1.3686200000000002,31.7462,11.0513,False
0.15521400000000002,5.8743,0.158748,30.6989,11.0505,False
0.142095,5.82982,0.287051,31.2385,11.0464,False
0.129441,5.74095,0.619726,32.4883,11.0291,False
13.1913,6.9991,435.589,21.5876,11.0272,False
10.6875,7.639289999999999,26.9055,27.5626,11.0216,False
15.5429,5.84869,273.92900000000003,21.4965,11.0186,False
0.16226,5.62438,0.6835939999999999,33.0105,11.014000000000001,False
0.119795,5.80039,0.8106899999999999,32.7364,11.0067,False
7.822830000000001,6.91741,16.9862,30.5703,11.0055,False
0.265768,5.56203,0.132099,31.6349,11.0037,False
11.1673,5.9035400000000005,23.0109,30.859,11.0012,False
6.92468,7.5015600000000004,15.2689,29.805,10.9989,False
0.136493,5.74441,0.787737,32.8599,10.9932,False
0.1,6.0,1.0,32.5059,10.9878,False
0.252318,5.66755,0.109747,31.2332,10.9778,False
0.9459540000000001,7.67833,3.70686,30.1993,10.9762,False
0.155728,5.86669,0.313871,31.134,10.9702,False
0.125373,6.16425,0.127904,29.5417,10.9675,False
0.15648800000000002,5.79352,0.44194799999999995,31.746,10.9662,False
0.179769,5.85689,0.21706399999999998,30.8684,10.9644,False
0.18264,5.61015,0.943634,33.6476,10.9627,False
0.192307,5.75141,0.30491,31.4752,10.9626,False
0.179769,5.9337,0.132326,30.3469,10.9602,False
0.496191,6.52186,2.5646,32.6934,10.956,False
0.22869899999999999,5.62836,1.37727,34.4398,10.952,False
0.31624,5.5,0.1,31.6884,10.9518,False
14.4718,6.39691,504.819,21.559,10.9469,False
0.10273800000000001,6.3128,0.137705,29.0077,10.9468,False
0.1638,5.97516,0.178832,30.3373,10.9466,False
0.17782,6.0,0.1,30.0045,10.9417,False
0.16988,6.47361,1.52017,31.8124,10.9397,False
13.2451,7.075489999999999,104.228,21.4112,10.9304,False
0.12347899999999999,6.06234,0.396811,30.6236,10.9057,False
0.11908900000000001,5.98241,0.647996,31.5878,10.9054,False
0.108403,6.13781,0.402089,30.3749,10.9032,False
0.17113299999999998,6.07824,0.125921,29.7827,10.8938,False
13.2543,7.114139999999999,498.31,21.3331,10.8912,False
0.187467,5.93316,0.220056,30.5569,10.8904,False
0.126967,6.0756,1.05759,32.2501,10.8861,False
0.154591,5.94459,0.40425,31.0543,10.8837,False
0.1,6.5,0.1,28.1805,10.8822,False
0.164037,6.08504,1.3010899999999999,32.6622,10.8806,False
13.7997,6.81717,380.327,21.4013,10.874,False
0.158159,6.04892,0.267806,30.2877,10.8684,False
0.204152,5.9841,0.12812300000000001,30.0903,10.8676,False
8.65938,5.57073,17.6562,32.2993,10.8608,False
0.677238,7.523810000000001,3.01263,30.2067,10.8603,False
0.166381,6.13499,0.151201,29.6426,10.8571,False
0.880431,6.49411,3.4179,32.9126,10.8517,False
14.7279,6.36998,151.08100000000002,21.3861,10.8509,False
0.19104100000000002,6.0896,0.107466,29.6539,10.8463,False
0.42633699999999997,5.929130000000001,2.1734400000000003,34.1467,10.8418,False
0.311958,5.5512,0.265033,31.8926,10.8411,False
13.2027,7.20605,946.192,21.2206,10.8385,False
0.182733,5.99136,1.25857,32.8711,10.8347,False
13.2091,6.08183,28.1437,29.1364,10.8343,False
0.10091499999999999,7.189889999999999,1.3179299999999998,29.3314,10.8317,False
8.621410000000001,6.26187,17.7747,31.0806,10.8273,False
0.181833,6.071680000000001,0.201699,29.9845,10.8265,False
0.238781,5.60974,1.01,33.6325,10.825,False
0.240166,7.67611,1.89225,29.2056,10.8245,False
0.20509299999999997,6.70022,1.58744,31.0492,10.8217,False
0.1,6.5,1.0,30.5565,10.82,False
0.159065,6.08654,0.33023800000000003,30.2849,10.8185,False
1.7213,7.35973,5.2189,30.7347,10.8181,False
1.591,7.29436,4.95373,30.8764,10.8156,False
0.13605799999999998,6.28412,0.23594299999999999,29.3159,10.8101,False
13.841,6.37656,37.421,26.646,10.8084,False
0.364896,5.53999,0.131392,31.5286,10.802,False
0.189176,6.7031,1.50325,30.8926,10.7986,False
13.3023,6.92697,48.4292,23.7579,10.7955,False
0.17613900000000002,6.177630000000001,1.26337,32.1658,10.787,False
0.199578,6.03227,1.28719,32.7087,10.7826,False
0.212781,7.031739999999999,1.6559400000000002,30.1947,10.7812,False
13.9575,6.774760000000001,66.2065,21.9199,10.7748,False
0.264212,6.046469999999999,1.58693,33.0865,10.7744,False
13.2415,7.25915,105.37799999999999,21.1002,10.7722,False
1.3496700000000001,5.558590000000001,4.1988,35.6617,10.7678,True
0.108294,6.37122,0.8283870000000001,30.5645,10.765999999999998,False
0.16880699999999998,5.97879,0.738591,31.6977,10.7613,False
0.22887800000000003,5.868869999999999,0.372894,31.1036,10.7609,False
0.419187,6.02766,2.08684,33.6107,10.7508,False
0.17782,6.0,1.0,32.244,10.7498,False
16.4991,5.71393,234.59900000000002,20.9573,10.7466,False
0.102087,6.438619999999999,0.49571099999999996,29.4619,10.745999999999999,False
0.175319,6.30201,0.146803,28.9528,10.7401,False
11.8928,7.501,33.1012,25.8885,10.7352,False
0.152553,6.21746,0.394018,29.9546,10.7335,False
0.16062200000000001,6.626530000000001,1.26635,30.6263,10.7297,False
0.32895100000000005,5.764390000000001,0.13708,30.7738,10.7264,False
0.223467,5.80635,0.745649,32.251,10.7251,False
1.39647,7.38285,4.46548,30.5021,10.7219,False
0.321054,5.54142,0.584094,32.6621,10.7185,False
0.31624,5.5,1.0,33.7678,10.716,False
0.22394,5.99204,0.317795,30.4976,10.7159,False
16.3192,5.81763,948.982,20.9316,10.71,False
14.0869,6.84306,218.34,21.1164,10.707,False
0.320871,5.83016,0.123925,30.4852,10.7065,False
0.258851,5.7148699999999995,0.834098,32.747,10.6986,False
0.19908,6.2285900000000005,0.189339,29.3097,10.6971,False
0.259196,6.04586,0.130442,29.7588,10.6958,False
0.348152,6.1186,1.8259,33.0158,10.695,False
0.8849549999999999,6.18938,3.25508,33.5561,10.6918,False
0.227098,6.1151,0.19791199999999998,29.7216,10.69,False
0.26964899999999997,5.69297,0.859349,32.8638,10.6885,False
7.091010000000001,6.83245,14.8227,30.4471,10.6877,False
8.2308,6.90464,16.881,30.1047,10.6859,False
0.122204,6.716589999999999,0.142854,27.4186,10.6845,False
0.182263,6.1163099999999995,1.00156,31.7726,10.6827,False
0.21367199999999997,6.27224,0.107243,28.9137,10.6814,False
13.4847,7.22005,874.4169999999999,20.9543,10.6791,False
0.177985,6.08473,0.791045,31.3979,10.6783,False
11.4116,7.75303,29.8315,26.2657,10.6732,False
0.1,7.0,1.0,28.8693,10.6715,False
13.1722,7.424519999999999,941.457,20.875,10.6685,False
0.21608899999999998,6.416,1.36524,31.3541,10.6659,False
0.1,7.0,0.1,26.2673,10.6641,False
0.193072,6.0671800000000005,0.6032850000000001,30.9579,10.6606,False
0.102499,6.885910000000001,0.183947,26.9115,10.6582,False
0.17782,6.5,0.1,28.0519,10.6562,False
0.109463,7.101319999999999,1.08084,28.7618,10.6554,False
